Entity	Class	Table	Property	Columns	Type	Kind
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	Id	RESULTID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	Mask_A	MASK_A	String	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	Mask_B	MASK_B	String	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	Mask_C	MASK_C	String	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	Mask_D	MASK_D	String	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	TotalScore	TOTAL_SCORE	Int32	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	PrimaryScore	PRIMARY_SCORE	Int32	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	TotalMark	TOTAL_MARK	Int32	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	Auditory	AUDITORY	String	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	ExamType	EXAMTYPE	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.EGE.GiaExamType, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	ParentsAware	PARENTSAWARE	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	OralScore	ORAL_SCORE	Int32	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	WrittenScore	WRITTEN_SCORE	Int32	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	TestScore	TEST_SCORE	Int32	property
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	Class	CLASSID	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaClass	many-to-one
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	Subject	SUBJECTID	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaSubject	many-to-one
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult	GIA_RESULTS	Person	PERSONID	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaPerson	many-to-one
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaSubject	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaSubject	GIA_SUBJECTS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaSubject	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaSubject	GIA_SUBJECTS	Results		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.EGE.GiaResult, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.EGE.GiaSubject.Results)	collection
NetCity.Common.ObjectModel.Nhibernate.EGE.GiaSubject	NetCity.Common.ObjectModel.Nhibernate.EGE.GiaSubject	GIA_SUBJECTS	Name	SUBJECTNAME	String	property
NetCity.Common.ObjectModel.Nhibernate.GlobalSubject	NetCity.Common.ObjectModel.Nhibernate.GlobalSubject	GLOBALSUBJECTS	Id	GLOBALSUBJID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.GlobalSubject	NetCity.Common.ObjectModel.Nhibernate.GlobalSubject	GLOBALSUBJECTS	Subjects		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Subject, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.GlobalSubject.Subjects)	collection
NetCity.Common.ObjectModel.Nhibernate.GlobalSubject	NetCity.Common.ObjectModel.Nhibernate.GlobalSubject	GLOBALSUBJECTS	Abbreviation	SUBJABBR	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.GlobalSubject	NetCity.Common.ObjectModel.Nhibernate.GlobalSubject	GLOBALSUBJECTS	Name	SUBJNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.GlobalSubject	NetCity.Common.ObjectModel.Nhibernate.GlobalSubject	GLOBALSUBJECTS	IsFederal	ISFEDERAL	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.GlobalYear	NetCity.Common.ObjectModel.Nhibernate.GlobalYear	GLOBALYEARS	Id	GLOBALYEARID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.GlobalYear	NetCity.Common.ObjectModel.Nhibernate.GlobalYear	GLOBALYEARS	Schoolyears		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Schoolyear, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.GlobalYear.Schoolyears)	collection
NetCity.Common.ObjectModel.Nhibernate.GlobalYear	NetCity.Common.ObjectModel.Nhibernate.GlobalYear	GLOBALYEARS	MovePeriods		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Movement.MovePeriod, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.GlobalYear.MovePeriods)	collection
NetCity.Common.ObjectModel.Nhibernate.GlobalYear	NetCity.Common.ObjectModel.Nhibernate.GlobalYear	GLOBALYEARS	Enddate	ENDDATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.GlobalYear	NetCity.Common.ObjectModel.Nhibernate.GlobalYear	GLOBALYEARS	Schoolyearname	SCHOOLYEARNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.GlobalYear	NetCity.Common.ObjectModel.Nhibernate.GlobalYear	GLOBALYEARS	Startdate	STARTDATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.Group	NetCity.Common.ObjectModel.Nhibernate.Group	GROUPS	Id	GROUPID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Group	NetCity.Common.ObjectModel.Nhibernate.Group	GROUPS	Classsubjectgroups		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.ClassSubjectGroup, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Group.Classsubjectgroups)	collection
NetCity.Common.ObjectModel.Nhibernate.Group	NetCity.Common.ObjectModel.Nhibernate.Group	GROUPS	Groupabbrev	GROUPABBREV	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Group	NetCity.Common.ObjectModel.Nhibernate.Group	GROUPS	Groupname	GROUPNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Group	NetCity.Common.ObjectModel.Nhibernate.Group	GROUPS	Subject	SUBJECTID	NetCity.Common.ObjectModel.Nhibernate.Subject	many-to-one
NetCity.Common.ObjectModel.Nhibernate.HealthMonitoring	NetCity.Common.ObjectModel.Nhibernate.HealthMonitoring	HEALTHMONITORING	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.HealthMonitoring	NetCity.Common.ObjectModel.Nhibernate.HealthMonitoring	HEALTHMONITORING	Date	DATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.HealthMonitoring	NetCity.Common.ObjectModel.Nhibernate.HealthMonitoring	HEALTHMONITORING	Temperature	TEMPERATURE	Decimal	property
NetCity.Common.ObjectModel.Nhibernate.HealthMonitoring	NetCity.Common.ObjectModel.Nhibernate.HealthMonitoring	HEALTHMONITORING	Operator	OPERATORID	NetCity.Common.ObjectModel.Nhibernate.Users.User	many-to-one
NetCity.Common.ObjectModel.Nhibernate.HealthMonitoring	NetCity.Common.ObjectModel.Nhibernate.HealthMonitoring	HEALTHMONITORING	Student	STUDENTID	NetCity.Common.ObjectModel.Nhibernate.Users.Student	many-to-one
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	INDIVIDSUPPORTMEASURES	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	INDIVIDSUPPORTMEASURES	Date	DATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	INDIVIDSUPPORTMEASURES	ExtraInfo	EXTAINFO	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	INDIVIDSUPPORTMEASURES	Description	DESCRIPTION	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	INDIVIDSUPPORTMEASURES	Result	RESULT	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	INDIVIDSUPPORTMEASURES	SupportStudent	INDIVIDSUPPORSTUDENTID	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	many-to-one
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	INDIVIDSUPPORTMEASURES	User	USERID	NetCity.Common.ObjectModel.Nhibernate.Users.User	many-to-one
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure	INDIVIDSUPPORTMEASURES	MeasureType	MEASURETYPE	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasureType	many-to-one
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasureType	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasureType	INDIVIDSUPPORTMEASURETYPES	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasureType	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasureType	INDIVIDSUPPORTMEASURETYPES	Name	NAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasureType	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasureType	INDIVIDSUPPORTMEASURETYPES	Role	ROLETYPE	Int32	property
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportReason	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportReason	INDIVIDSUPPORTREASONS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportReason	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportReason	INDIVIDSUPPORTREASONS	Name	NAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	INDIVIDSUPPORTSTUDENTS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	INDIVIDSUPPORTSTUDENTS	Measures		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportMeasure, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent.Measures)	collection
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	INDIVIDSUPPORTSTUDENTS	Reasons		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportReason, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent.Reasons)	collection
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	INDIVIDSUPPORTSTUDENTS	Subjects		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Subject, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent.Subjects)	collection
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	INDIVIDSUPPORTSTUDENTS	OtherReason	OTHERREASON	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	INDIVIDSUPPORTSTUDENTS	Student	STUDENTID	NetCity.Common.ObjectModel.Nhibernate.Users.Student	many-to-one
NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	NetCity.Common.ObjectModel.Nhibernate.IndividualSupport.IndividualSupportStudent	INDIVIDSUPPORTSTUDENTS	School	SCHOOLID	NetCity.Common.ObjectModel.Nhibernate.Organizations.School	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Mail.MailBoxMessage	NetCity.Common.ObjectModel.Nhibernate.Mail.MailBoxMessage	MAILBOXESMESSAGES	Read	READ	YesNoType	property
NetCity.Common.ObjectModel.Nhibernate.Mail.MailBoxMessage	NetCity.Common.ObjectModel.Nhibernate.Mail.MailBoxMessage	MAILBOXESMESSAGES	NotifyPushed	NOTIFYPUSHED	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.Mail.MessageAttachment	NetCity.Common.ObjectModel.Nhibernate.Mail.MessageAttachment	ATTACHMENTS	MessageId	MESSAGEID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Mail.MessageAttachment	NetCity.Common.ObjectModel.Nhibernate.Mail.MessageAttachment	ATTACHMENTS	Title	TITLE	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Mail.MessageAttachment	NetCity.Common.ObjectModel.Nhibernate.Mail.MessageAttachment	ATTACHMENTS	Type	TYPE	String	property
NetCity.Common.ObjectModel.Nhibernate.Mail.MessageAttachment	NetCity.Common.ObjectModel.Nhibernate.Mail.MessageAttachment	ATTACHMENTS	Attachment	ATTACHMENT	String	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	Id	MESSAGEID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	MailBoxMessages		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Mail.MailBoxMessage, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Mail.Message.MailBoxMessages)	collection
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	FileAttachments		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.FileAttachment, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Mail.Message.FileAttachments)	collection
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	Subject	SUBJECT	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	Text	TEXT	String	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	FromName	FROMNAME	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	SentTo	SENTTO	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	SentCc	SENTCC	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	ListTo	LISTTO	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	ListCc	LISTCC	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	NeedNotification	NEEDNOTIFICATION	Int32	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	NoReply	NOREPLY	Boolean	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	Sent	SENT	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	From	FROMID	NetCity.Common.ObjectModel.Nhibernate.Users.User	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Mail.Message	NetCity.Common.ObjectModel.Nhibernate.Mail.Message	MESSAGES	FromSchool	FROMSCHOOLID	NetCity.Common.ObjectModel.Nhibernate.Organizations.School	many-to-one
NetCity.Common.ObjectModel.Nhibernate.MoveDay	NetCity.Common.ObjectModel.Nhibernate.MoveDay	MOVEDAYS	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.MoveDay	NetCity.Common.ObjectModel.Nhibernate.MoveDay	MOVEDAYS	Description	DESCRIPTION	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.MoveDay	NetCity.Common.ObjectModel.Nhibernate.MoveDay	MOVEDAYS	DateFrom	DATEFROM	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.MoveDay	NetCity.Common.ObjectModel.Nhibernate.MoveDay	MOVEDAYS	DateTo	DATETO	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.MoveDay	NetCity.Common.ObjectModel.Nhibernate.MoveDay	MOVEDAYS	Schoolyear	SCHOOLYEARID	NetCity.Common.ObjectModel.Nhibernate.Schoolyear	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDebtPass	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDebtPass	MOV_DEBTPASS	PassDate	PASSDATE	DateTime	property
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	MOV_STUDENTSLIST	Id	ID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	MOV_STUDENTSLIST	NumOrder	NUMORDER	Int32	property
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	MOV_STUDENTSLIST	EnrollType	ENROLLTYPE	NHibernate.Type.EnumType`1[[NetCity.Common.Enums.Movement.EnrollFromType, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	MOV_STUDENTSLIST	OutsideType	OUTSIDETYPE	NHibernate.Type.EnumType`1[[NetCity.Common.ObjectModel.Nhibernate.Movement.OutsideType, NetCity.Common, Version=0.11.30.0, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]], NHibernate	property
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	MOV_STUDENTSLIST	EnrollSourceId	ENROLLSOURCE	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	MOV_STUDENTSLIST	SourceMovementId	SOURCEMOVEMENTID	AnsiString	property
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	MOV_STUDENTSLIST	MoveSubDoc	DOCID	NetCity.Common.ObjectModel.Nhibernate.Movement.MoveSubDoc	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	MOV_STUDENTSLIST	DepartEducOrganization	EOID	NetCity.Common.ObjectModel.Nhibernate.Organizations.EducOrganization	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	MOV_STUDENTSLIST	Student	STUDENTID	NetCity.Common.ObjectModel.Nhibernate.Users.Student	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	NetCity.Common.ObjectModel.Nhibernate.Movement.MovDocStudent	MOV_STUDENTSLIST	Reason	REASON	NetCity.Common.ObjectModel.Nhibernate.Users.UserParams.UserInfoListItem	many-to-one
NetCity.Common.ObjectModel.Nhibernate.Movement.MoveDoc	NetCity.Common.ObjectModel.Nhibernate.Movement.MoveDoc	MOV_BOOK	Id	DOCID	Int32	id
NetCity.Common.ObjectModel.Nhibernate.Movement.MoveDoc	NetCity.Common.ObjectModel.Nhibernate.Movement.MoveDoc	MOV_BOOK	SubDocs		System.Collections.Generic.ISet`1[[NetCity.Common.ObjectModel.Nhibernate.Movement.MoveSubDoc, NetCity.Common.ObjectModel, Version=5.14.65351.225, Culture=neutral, PublicKeyToken=ea3eeeb5c070719f]](NetCity.Common.ObjectModel.Nhibernate.Movement.MoveDoc.SubDocs)	collection
